"experiment_group","customer_id","customer_name","signup_date","device","total_transaction","total_session"
A,17910,Erica Allison,"2023-06-18",mobile,285.17,7
B,17915,Justin Williams,"2020-03-04",mobile,174.27,4
B,17917,Carla Cooper,"2021-02-04",mobile,42.52,6
B,17919,Brandon Hansen,"2023-03-18",mobile,37.85,4
A,17920,Tyler Schultz,"2020-08-01",mobile,305.18,7
A,17924,Michael Davila,"2024-04-02",mobile,151.07,3
B,17925,Kelly Ryan,"2024-02-02",mobile,176.87,2
A,17926,Kimberly Farmer,"2021-08-09",mobile,42.2,4
A,17928,Tamara Manning,"2025-10-21",mobile,12.64,5
A,17930,Curtis Mills,"2025-03-05",mobile,456.33,4
B,17941,Cindy Jackson,"2024-09-24",mobile,208.35,3
B,17943,Cheryl Clark,"2022-05-09",mobile,82.64,4
A,17952,Jennifer Jones,"2021-11-12",mobile,103.49,5
B,17955,Brandon Conner,"2021-09-25",mobile,15.19,4
A,17956,Daniel Wright,"2025-07-14",mobile,125.84,4
B,17957,Christopher Jacobs,"2020-05-03",mobile,24.77,4
B,17967,Shannon Adams,"2021-08-21",mobile,177.23,3
A,17968,Wendy Garcia,"2021-07-08",mobile,55.57,2
A,17978,John Anderson,"2024-02-05",mobile,288.83,3
A,17986,Colleen Richardson,"2020-12-23",mobile,87.92,5
B,17993,Mike Nichols,"2022-06-01",mobile,22.86,3
A,18000,Martin Aguilar,"2022-02-10",mobile,31.82,3
B,18001,Parker Casey,"2025-08-24",mobile,85.89,4
A,18002,Cindy Perez,"2025-04-23",mobile,60.37,2
B,18005,Douglas Anderson,"2025-03-18",mobile,195.22,6
A,18008,Evan Tucker,"2021-01-29",mobile,26.06,4
A,18012,Daniel Simpson,"2021-03-31",mobile,718.7,2
A,18014,April Jones,"2021-01-23",mobile,201.77,3
B,18015,Michael Kane,"2023-10-16",mobile,18.26,3
A,18016,Brian Delacruz,"2024-07-25",mobile,314.98,5
B,18019,Leonard Schroeder,"2022-12-31",mobile,69.84,2
A,18020,Amy Foster,"2020-11-22",mobile,133.03,5
B,18021,Patricia Branch,"2024-08-01",mobile,54.87,3
A,18022,William Murray,"2024-11-20",mobile,694.61,9
B,18025,Glenn Bradley,"2022-12-25",mobile,217.95,2
A,18026,Christina Martinez,"2022-04-18",mobile,62.27,5
B,18027,Karen Myers,"2023-08-08",mobile,13.81,2
B,18031,Heather Acevedo,"2023-07-25",mobile,225.05,7
B,18033,Michael Bradford,"2020-11-10",mobile,19.01,3
A,18036,Christopher Shields,"2021-02-03",mobile,91.11,3
B,18039,Meagan Farrell,"2020-10-21",mobile,282.77,2
A,18046,William Bonilla,"2021-07-06",mobile,160.01,3
B,18047,Aaron Walker,"2020-12-16",mobile,216.5,3
B,18049,Brandon Ball,"2020-08-31",mobile,210.92,6
A,18050,Brett Hill,"2025-06-10",mobile,295.71,5
B,18057,Daniel Hernandez,"2021-10-17",mobile,102.66,3
B,18059,Abigail Johnston,"2024-07-19",mobile,464.65,3
A,18064,Mr. Kevin Jackson,"2023-07-26",mobile,130.02,4
A,18068,Lori Garcia,"2022-11-12",mobile,62.1,2
A,18072,Robert Lowe,"2021-07-11",mobile,261.31,8
B,18073,Mikayla Moreno,"2023-04-16",mobile,312.52,6
A,18078,Joe Jones,"2024-03-06",mobile,332.14,5
B,18083,Samuel Watts,"2020-01-15",mobile,49.67,5
A,18084,Veronica Johnson,"2021-04-05",mobile,38.57,4
A,18086,Krista Garcia,"2022-08-15",mobile,178.14,5
B,18087,Dr. Kathleen Martin,"2022-10-15",mobile,234.81,4
B,18089,Andrew Clark,"2021-12-13",mobile,150.02,6
A,18090,Stephen Black,"2025-10-20",mobile,66.64,3
B,18093,Lisa Brown,"2021-06-15",mobile,669.14,2
A,18094,Stephen Moreno,"2022-09-18",mobile,75.4,4
B,18097,Jean White,"2024-07-05",mobile,67.09,3
A,18098,Stacy Smith,"2022-03-20",mobile,446.0,2
B,18099,Kathleen Clark,"2024-12-03",mobile,85.33,5
A,18100,Terrance Gonzales,"2022-08-29",mobile,241.92,2
A,18104,Daniel Thompson,"2022-12-10",mobile,189.82,5
A,18108,Brad Craig,"2024-05-16",mobile,44.94,2
A,18114,Christopher Holland,"2024-10-10",mobile,237.7,7
A,18118,Sherry Williamson,"2022-11-09",mobile,331.56,3
A,18120,Gina Chavez,"2020-01-07",mobile,227.17,6
A,18122,Mario Huerta,"2021-04-01",mobile,154.34,3
B,18123,Michelle Campbell,"2021-01-31",mobile,75.03,5
A,18124,Carrie Chapman,"2023-11-01",mobile,265.48,3
A,18126,Crystal Harris,"2022-09-21",mobile,70.63,4
A,18128,Dawn Trevino,"2021-01-04",mobile,312.05,2
B,18129,David Martin,"2021-06-21",mobile,579.13,5
A,18132,Kimberly Stanley,"2020-11-06",mobile,380.14,3
B,18135,Jasmine Bell,"2021-08-31",mobile,326.99,7
A,18136,Teresa Sullivan,"2024-03-08",mobile,36.13,6
A,18142,Kathleen Wolfe,"2025-10-28",mobile,199.77,3
A,18146,Kerry Ayers DDS,"2022-11-03",mobile,43.28,2
B,18147,Angela Lopez,"2023-09-30",mobile,408.98,6
A,18148,Tina Hayes,"2021-08-21",mobile,159.05,5
B,18155,Jason Perry,"2021-02-28",mobile,176.63,3
B,18157,Henry Noble,"2020-09-19",mobile,429.55,5
A,18158,Jon Gardner,"2023-06-14",mobile,422.01,6
B,18163,Justin Reynolds,"2025-02-25",mobile,266.92,4
B,18165,Michael Lopez,"2022-04-03",mobile,324.24,5
A,18168,Brian Davies,"2024-11-19",mobile,106.52,6
B,18169,Renee Gonzalez,"2023-06-12",mobile,96.55,2
A,18174,Courtney Smith,"2021-12-05",mobile,12.41,4
A,18176,Alexandra Reed,"2020-12-14",mobile,10.55,2
A,18178,Michelle Buchanan,"2022-03-24",mobile,400.42,2
B,18179,Kenneth Beard,"2022-10-05",mobile,207.65,3
B,18185,Robert Anderson,"2020-10-18",mobile,43.7,3
B,18189,Nicholas Lynch,"2022-05-21",mobile,211.79,5
A,18192,Patricia Duffy,"2020-06-19",mobile,218.02,4
A,18194,Barbara Garcia,"2023-05-01",mobile,388.33,7
B,18201,Peter Wall,"2024-11-05",mobile,520.99,6
A,18204,Brittney Arnold,"2025-06-20",mobile,28.79,6
A,18216,Jerry Morton,"2021-10-12",mobile,300.48,5
A,18218,Cynthia Harrell,"2021-12-17",mobile,33.02,3
A,18220,Joseph Leonard,"2025-10-28",mobile,272.64,4
B,18223,Brenda Elliott,"2022-09-02",mobile,190.28,6
B,18225,Scott Anderson,"2025-08-21",mobile,30.9,6
B,18229,Timothy Goodman,"2022-09-18",mobile,38.2,7
A,18230,Casey Anderson,"2022-03-21",mobile,181.72,5
A,18232,Michelle Silva,"2025-05-30",mobile,127.89,3
A,18236,Taylor Thomas,"2023-12-08",mobile,53.49,4
A,18238,Jessica Young,"2021-01-31",mobile,53.95,5
A,18240,Jennifer Smith,"2020-01-17",mobile,364.87,4
B,18249,Tonya Harper,"2024-08-09",mobile,135.2,2
A,18252,Sean Ross,"2020-04-21",mobile,11.57,3
A,18254,Robert White,"2021-05-20",mobile,43.65,9
A,18256,Christopher Parsons,"2025-07-16",mobile,263.63,3
A,18258,Mary Moore,"2021-05-02",mobile,89.86,9
B,18259,Andrew Shaw,"2022-10-13",mobile,143.89,7
A,18260,Jeanne James,"2024-11-18",mobile,157.33,7
A,18262,Matthew Murphy,"2024-11-08",mobile,81.24,6
B,18263,Randall Parsons,"2020-06-29",mobile,49.13,2
A,18268,Jeffrey Hogan,"2025-08-05",mobile,553.74,3
A,18270,Nancy Eaton,"2022-05-21",mobile,313.89,8
B,18271,Dr. Cheryl Delacruz,"2020-08-21",mobile,61.22,4
A,18272,Robert Zuniga,"2024-01-14",mobile,172.78,4
B,18291,Amanda Parks,"2020-07-24",mobile,176.71,4
A,18292,Mary Morgan,"2023-08-24",mobile,42.24,4
B,18293,Mrs. Krista Gibson,"2020-02-07",mobile,433.5,4
A,18294,Ricardo Woods,"2023-07-28",mobile,165.43,4
A,18296,Timothy Le,"2021-03-05",mobile,26.51,2
B,18297,Laura Robinson,"2022-01-25",mobile,92.8,3
B,18301,Devon Smith,"2025-04-12",mobile,283.84,3
A,18304,Daniel Palmer,"2020-10-03",mobile,59.96,3
B,18307,Scott Flores,"2022-10-05",mobile,198.46,3
B,18313,Ronald Green,"2021-05-04",mobile,436.57,3
A,18318,Daniel Molina,"2023-07-20",mobile,154.08,4
A,18320,Stephanie Johnson,"2025-03-27",mobile,134.71,3
B,18325,Anthony Winters,"2022-12-03",mobile,95.05,2
A,18326,Jacob Foster,"2025-07-20",mobile,221.01,4
B,18331,Tammy Fernandez,"2021-05-07",mobile,452.68,5
A,18334,Margaret Mcpherson,"2021-08-27",mobile,59.78,4
A,18336,Roger Herring,"2022-02-12",mobile,263.65,3
B,18341,Mr. Troy Williams,"2021-04-11",mobile,105.68,2
B,18343,Ronald Cohen,"2022-09-21",mobile,468.66,8
B,18345,Claudia Benton,"2025-03-26",mobile,108.41,3
A,18348,Dr. Katie Barker MD,"2024-01-28",mobile,21.32,3
B,18349,John Davis,"2022-07-25",mobile,150.18,6
B,18353,Katherine Evans,"2025-02-13",mobile,29.18,5
B,18355,Stephanie Nolan,"2020-06-28",mobile,126.66,3
A,18358,Charles Sanders,"2024-07-05",mobile,190.12,5
B,18359,Vanessa Montes,"2021-07-31",mobile,40.19,3
B,18361,Nichole Reyes,"2023-02-17",mobile,635.21,4
A,18364,Oscar Myers,"2025-01-26",mobile,20.94,2
B,18365,Theresa Taylor,"2022-03-17",mobile,283.42,2
A,18372,Harold Jones,"2020-04-25",mobile,762.11,5
B,18375,Ellen Peterson,"2023-07-02",mobile,93.79,4
A,18380,Carrie Smith,"2022-05-30",mobile,788.55,2
A,18382,Joseph Contreras,"2024-07-11",mobile,739.31,4
B,18383,Marco Ford,"2024-03-10",mobile,140.65,6
B,18385,Benjamin Gilbert,"2023-04-24",mobile,916.12,5
B,18389,Tony Martinez,"2025-07-13",mobile,231.33,5
B,18393,Craig Wright,"2022-07-13",mobile,571.56,12
B,18395,Gregory Woods,"2022-04-18",mobile,360.6,6
B,18403,Frank Hammond,"2025-03-05",mobile,53.09,4
B,18405,Angela Colon,"2021-03-27",mobile,122.82,2
A,18406,Abigail Gomez,"2020-09-19",mobile,75.05,3
B,18409,Noah Nguyen,"2024-05-18",mobile,153.56,5
B,18411,Douglas Fleming,"2024-12-09",mobile,316.33,2
A,18412,Rebecca Ellis,"2022-12-26",mobile,21.77,2
A,18416,Diane Cunningham,"2024-06-23",mobile,32.41,3
B,18419,Jesse Moore,"2023-10-25",mobile,164.32,3
B,18421,Mr. Andrew Green MD,"2021-08-09",mobile,364.61,6
B,18423,Joshua Huang,"2021-12-04",mobile,224.68,5
A,18424,Jerry Turner,"2022-04-22",mobile,566.83,8
B,18425,Vincent Ramirez,"2022-02-17",mobile,193.67,3
A,18426,Donna Lawson,"2023-07-12",mobile,50.8,2
A,18428,Molly Johnson,"2024-08-21",mobile,240.21,4
A,18430,Andrew Carter,"2023-05-29",mobile,94.4,2
B,18431,Samantha Lopez,"2022-09-12",mobile,125.06,4
A,18436,Stephen Logan,"2022-07-29",mobile,382.83,4
A,18440,Calvin Hurst,"2021-02-10",mobile,353.74,5
B,18441,Brian Gardner,"2024-10-01",mobile,193.95,3
B,18443,Tiffany Gibson,"2022-10-09",mobile,165.06,2
B,18447,Alicia Vasquez,"2023-02-28",mobile,65.93,2
A,18448,Amber Powell,"2024-02-10",mobile,747.31,3
A,18450,Carla Parker,"2023-10-23",mobile,67.74,5
A,18452,Mary Estes,"2025-02-28",mobile,79.87,6
B,18457,Michelle Carter,"2022-03-19",mobile,82.28,5
A,18460,Elizabeth Davis,"2024-04-05",mobile,62.85,3
A,18462,Tonya Jackson,"2021-11-24",mobile,95.52,5
A,18464,Mrs. Joanna Molina,"2024-04-23",mobile,70.03,4
B,18469,Vickie Perry,"2021-04-14",mobile,51.09,2
A,18472,Holly Wood,"2021-06-14",mobile,28.23,2
B,18475,Brenda Arias,"2025-08-15",mobile,304.49,8
B,18483,Rebecca Lewis,"2023-11-26",mobile,189.78,5
B,18487,John Figueroa,"2021-07-20",mobile,35.48,5
A,18490,Tyler Sloan,"2020-03-23",mobile,21.9,6
A,18496,Nicholas Williams,"2021-08-24",mobile,83.82,5
B,18499,Robert Green,"2022-12-13",mobile,64.22,4
A,18504,Tyler Steele,"2024-12-13",mobile,599.97,5
A,18506,Madison Meyer,"2020-03-17",mobile,272.1,5
B,18511,Gabriel Burke,"2022-03-17",mobile,205.55,5
B,18513,Heather Vaughn,"2022-05-15",mobile,106.79,3
B,18515,Evan Anderson,"2023-05-18",mobile,1019.74,7
A,18518,Amy Goodman,"2025-10-03",mobile,33.81,4
B,18523,Meghan Taylor,"2022-10-12",mobile,93.69,6
A,18524,Christopher Cox,"2020-10-16",mobile,1230.86,4
A,18528,Michelle Hale,"2025-08-02",mobile,210.61,5
B,18531,Frances Chambers,"2022-04-29",mobile,638.09,7
B,18537,Veronica Santos,"2024-08-10",mobile,259.86,5
A,18538,David Ward,"2024-01-06",mobile,41.56,5
A,18540,Dr. Scott Herrera,"2020-12-27",mobile,71.48,4
A,18542,Kimberly Brown,"2021-10-26",mobile,171.89,3
A,18548,Amy Stone,"2020-12-26",mobile,145.31,3
B,18549,Nicholas Walters,"2025-06-14",mobile,184.17,3
B,18551,John Rocha,"2024-10-24",mobile,674.71,5
A,18552,John Graham,"2023-02-08",mobile,26.79,7
A,18558,Zachary Butler,"2020-10-15",mobile,356.9,3
B,18561,Heidi Shaw,"2024-09-17",mobile,466.92,6
A,18562,Michelle Chavez,"2023-08-08",mobile,1037.31,6
A,18564,Mrs. Dana Wagner MD,"2025-08-09",mobile,28.57,2
B,18569,Dennis Barnes,"2023-05-07",mobile,338.0,3
B,18575,Robert Hernandez,"2024-08-20",mobile,63.54,4
A,18576,Sarah Johnson,"2020-01-13",mobile,280.69,4
B,18579,Derrick Shaffer,"2023-05-01",mobile,61.17,3
B,18587,Kimberly Rubio,"2022-05-20",mobile,33.6,2
A,18588,Adam Johnson,"2023-09-17",mobile,122.79,4
B,18589,Tiffany Nelson,"2020-06-28",mobile,251.11,4
B,18591,Natasha Schroeder,"2024-01-03",mobile,94.29,2
A,18592,Laura Hood,"2020-09-23",mobile,99.8,6
B,18593,Joshua Butler MD,"2024-11-27",mobile,83.74,4
A,18594,Ronald Hayes,"2021-01-02",mobile,336.98,2
B,18595,John Kemp,"2024-01-04",mobile,161.62,2
A,18598,Angelica Alexander,"2022-11-11",mobile,34.1,4
B,18601,Eugene Lynch,"2024-09-07",mobile,89.8,9
A,18604,Barbara Moody,"2023-04-10",mobile,27.35,2
B,18605,Lawrence Orr,"2021-12-11",mobile,29.23,5
B,18607,David Page,"2022-05-01",mobile,222.66,5
A,18608,Lisa Wheeler,"2023-08-09",mobile,174.86,6
A,18610,Nicholas Hughes,"2023-03-19",mobile,51.2,4
B,18615,Rachel Rodriguez,"2021-09-09",mobile,53.24,3
A,18616,John Higgins,"2020-01-14",mobile,288.58,4
B,18617,Emily Black,"2025-10-11",mobile,28.73,4
A,18620,Jessica Thompson,"2024-08-07",mobile,26.6,2
B,18625,Thomas Russell,"2021-03-15",mobile,179.36,3
A,18626,William Garner,"2022-07-09",mobile,754.48,5
A,18628,Thomas Wagner,"2020-09-28",mobile,12.64,4
B,18631,Katherine Thompson,"2024-10-23",mobile,323.02,6
B,18639,Justin Taylor,"2023-06-23",mobile,326.92,4
A,18648,Patrick Roberson,"2025-03-02",mobile,252.22,4
A,18650,Tina Brewer,"2021-03-19",mobile,186.26,3
B,18651,Nichole Mcdaniel,"2023-07-03",mobile,280.08,3
A,18654,Joshua Jones,"2023-04-23",mobile,50.48,6
A,18656,Anna Dixon,"2025-03-26",mobile,108.91,4
B,18659,Brian Boyd,"2022-03-31",mobile,209.76,5
A,18662,Jennifer Harris DVM,"2022-05-25",mobile,328.13,6
A,18664,Hayley Gould,"2024-06-19",mobile,263.78,4
B,18665,Mr. Mark Smith,"2024-10-01",mobile,224.09,5
A,18666,Gabriela Rogers,"2021-06-27",mobile,320.79,6
B,18667,Fred Hernandez,"2024-05-23",mobile,198.26,4
B,18669,William Obrien,"2025-03-06",mobile,37.9,3
A,18670,Lisa Allen,"2024-10-14",mobile,47.14,2
A,18676,Courtney Russell,"2020-01-06",mobile,382.56,5
A,18678,Erin Sherman,"2021-03-20",mobile,334.92,3
A,18680,Cynthia Warren,"2024-11-18",mobile,151.68,3
B,18681,Timothy Clark,"2022-03-20",mobile,104.58,3
B,18689,Paul King,"2025-05-01",mobile,14.72,4
A,18692,Faith Myers,"2023-01-16",mobile,479.65,5
B,18701,Lisa Henderson,"2020-06-25",mobile,189.08,6
A,18708,Taylor Powell,"2021-06-01",mobile,84.76,3
B,18709,Jason Chambers,"2020-09-10",mobile,208.48,3
B,18711,Charles Hinton,"2023-01-22",mobile,241.99,2
A,18712,Walter Mccormick,"2022-10-26",mobile,129.64,3
A,18714,Robert Cooley,"2024-11-12",mobile,24.07,3
A,18724,Maria White,"2020-03-08",mobile,87.05,4
B,18727,Melissa Lewis,"2021-05-15",mobile,1149.72,3
A,18728,Cassandra Bush,"2023-03-19",mobile,68.14,5
A,18732,Adam Valencia,"2022-10-17",mobile,110.01,5
A,18734,Katherine Werner,"2020-07-12",mobile,12.73,3
B,18737,Thomas Jimenez,"2025-02-25",mobile,300.13,7
A,18740,Dr. Richard Rodriguez,"2022-11-09",mobile,107.51,3
B,18741,Angela Jenkins,"2021-06-05",mobile,561.79,10
A,18742,Angela Gardner,"2020-06-05",mobile,135.83,3
B,18745,Jennifer Morris,"2021-03-13",mobile,137.94,5
A,18754,David Stokes,"2021-09-11",mobile,178.01,5
A,18756,Suzanne Nicholson,"2025-05-18",mobile,64.46,5
A,18758,Jay Rosario,"2022-04-09",mobile,131.66,3
B,18759,Paul Allen,"2022-03-02",mobile,170.38,3
B,18763,Jason Farrell,"2022-10-09",mobile,121.13,5
B,18769,William Brennan,"2024-09-24",mobile,477.11,4
B,18775,Ashley Allen,"2024-10-06",mobile,52.28,4
B,18777,Steven Taylor,"2023-06-07",mobile,27.51,4
A,18780,Cynthia Patterson,"2020-04-28",mobile,228.64,3
A,18782,Johnathan Williams,"2023-07-17",mobile,29.54,3
A,18786,Dr. April Moore,"2023-06-23",mobile,91.39,2
B,18787,Matthew Owens,"2022-01-08",mobile,260.39,5
A,18788,Ashley Jones,"2025-08-26",mobile,163.03,7
B,18789,Mr. Michael Tanner DDS,"2024-05-14",mobile,269.56,4
A,18790,Joseph Johnson,"2024-06-15",mobile,28.28,5
B,18791,Vanessa Smith,"2020-06-20",mobile,262.96,5
A,18794,Duane Hopkins,"2023-06-19",mobile,696.88,3
A,18798,Jose Trujillo,"2023-04-15",mobile,14.42,4
A,18800,Adrian Day,"2020-01-31",mobile,97.86,2
B,18803,Brian Ramos,"2021-12-28",mobile,127.67,3
A,18808,Sharon Wang,"2022-04-01",mobile,66.3,3
B,18809,Christopher Grimes,"2024-12-10",mobile,141.33,3
B,18817,Zachary Valencia,"2024-10-10",mobile,253.91,3
A,18822,Stephen Sloan,"2024-06-09",mobile,110.77,11
A,18828,Tim Anderson,"2021-08-16",mobile,65.82,3
A,18830,Christina Hendrix,"2021-07-23",mobile,220.71,2
A,18832,Melissa Navarro,"2024-07-29",mobile,350.58,4
B,18835,Heather Rodriguez,"2022-08-09",mobile,63.69,6
A,18836,Melissa Frank,"2021-09-11",mobile,406.39,5
A,18838,Angela Snyder,"2021-04-16",mobile,46.46,5
A,18840,Veronica Mills,"2023-09-04",mobile,119.71,2
A,18842,Dean Walker,"2021-04-22",mobile,17.6,4
A,18846,Jesus Peterson,"2021-11-18",mobile,234.46,7
B,18847,Michelle Owens,"2022-04-09",mobile,242.75,3
A,18848,Timothy Cook,"2025-10-30",mobile,162.3,5
A,18850,Tiffany Hayes,"2020-08-06",mobile,712.02,5
B,18853,Vanessa Holder,"2023-12-09",mobile,183.83,3
B,18857,Heather Parks,"2023-02-25",mobile,24.1,3
A,18860,Margaret Ford,"2021-10-14",mobile,279.92,5
B,18861,Eric Grimes,"2025-07-21",mobile,126.24,8
A,18864,Richard Young,"2021-02-23",mobile,533.14,4
A,18870,Amanda Peterson,"2025-07-26",mobile,152.32,3
B,18875,Jason Pena,"2021-10-06",mobile,193.24,4
B,18877,Ashley Brown,"2025-04-24",mobile,82.9,3
A,18880,Vincent Duncan,"2025-06-22",mobile,1319.9,5
A,18882,Christopher Lewis,"2024-03-10",mobile,272.88,2
A,18894,Sean Hicks,"2021-02-10",mobile,109.19,3
B,18895,Brandon Carlson,"2023-12-07",mobile,66.05,3
B,18897,Matthew Welch,"2020-05-01",mobile,25.13,3
A,18898,Lindsey Lowery,"2024-08-03",mobile,116.44,5
B,18901,Kara Anderson,"2025-07-11",mobile,66.12,4
B,18907,Damon Woodward,"2024-04-02",mobile,60.97,2
A,18908,James Cross,"2020-11-03",mobile,75.54,5
B,18915,Chad Martin,"2023-08-26",mobile,223.72,5
B,18917,Stephanie Moreno,"2024-04-08",mobile,666.02,8
A,18920,Catherine Hernandez,"2025-04-07",mobile,192.17,2
B,18921,Michael Cruz,"2020-10-01",mobile,11.41,2
A,18926,Elizabeth Luna,"2020-02-01",mobile,471.31,5
A,18928,Mrs. Tara Mcguire DVM,"2025-03-06",mobile,311.89,3
A,18932,Emily Harris,"2024-04-21",mobile,140.41,5
B,18933,Deborah Johnson,"2025-07-09",mobile,616.57,11
A,18934,Justin Anderson,"2021-01-14",mobile,212.09,4
A,18938,Jessica Rodgers,"2022-11-29",mobile,502.08,7
A,18940,Mrs. Deborah Wright,"2023-10-15",mobile,685.93,6
B,18941,Kenneth Ramirez,"2025-06-27",mobile,12.14,2
B,18943,Kiara Fuentes,"2022-06-19",mobile,181.25,4
B,18951,Mark Kelly PhD,"2021-07-04",mobile,387.08,5
A,18952,Melanie Knight,"2023-04-15",mobile,624.1,3
B,18953,Andrew Medina,"2024-12-14",mobile,64.73,5
B,18957,Russell Williams,"2024-11-13",mobile,292.83,6
A,18958,Jordan Peterson,"2020-04-12",mobile,617.39,6
A,18960,Brandon Cruz,"2021-02-11",mobile,624.93,7
B,18965,John Matthews,"2021-03-07",mobile,836.0,5
A,18966,Aaron Lewis,"2021-02-26",mobile,70.43,5
A,18968,Heather Peterson,"2023-01-12",mobile,360.44,4
B,18969,Melinda Brady,"2020-08-18",mobile,279.69,4
B,18971,Amy Quinn,"2020-10-15",mobile,57.22,8
B,18973,Megan Kramer,"2021-02-09",mobile,54.95,7
A,18980,Lee Abbott,"2020-07-15",mobile,133.87,2
B,18985,Jeffrey Owen,"2022-03-09",mobile,87.02,5
A,18992,Daniel Peterson,"2023-04-07",mobile,97.9,4
B,18993,Mr. Kyle Richardson DDS,"2024-11-05",mobile,237.0,2
B,18995,Kelly Ward,"2025-07-19",mobile,623.45,7
B,18997,Patricia Faulkner,"2023-10-09",mobile,90.78,4
B,19003,Shelly Perez,"2022-03-25",mobile,254.39,3
B,19009,Morgan Wiley,"2025-09-10",mobile,295.68,5
A,19014,Courtney Kim,"2021-03-22",mobile,77.26,5
A,19018,Riley Jimenez,"2020-11-26",mobile,69.59,3
B,19019,Matthew Wilson,"2024-06-25",mobile,55.74,4
B,19025,Elizabeth Reed,"2021-04-25",mobile,198.95,4
A,19030,Katherine Miller,"2023-02-26",mobile,356.9,8
B,19031,Christopher Johnson,"2023-02-07",mobile,98.46,4
A,19034,Dennis Vega,"2024-12-15",mobile,122.12,4
B,19041,Derek Butler,"2025-03-09",mobile,60.78,4
A,19042,Christopher Miller,"2020-12-03",mobile,395.49,5
B,19043,Ian Anderson,"2025-08-25",mobile,541.0,3
B,19047,Shannon Bell,"2023-02-22",mobile,172.41,2
A,19050,Shawn Patterson,"2022-05-18",mobile,161.07,5
B,19051,Jessica Olson,"2025-06-26",mobile,64.37,6
B,19053,Shannon Livingston,"2023-07-07",mobile,50.87,2
B,19065,Lawrence Thompson,"2020-10-01",mobile,94.32,7
A,19066,Brian Cohen,"2022-05-06",mobile,33.3,2
A,19070,Lorraine Curry,"2024-06-29",mobile,28.73,3
A,19074,Connie Walsh,"2023-06-20",mobile,307.89,4
B,19075,Brian Robinson,"2025-01-12",mobile,387.7,2
B,19077,Elizabeth Gilbert,"2023-03-05",mobile,379.92,4
B,19085,Sarah Miller,"2024-01-21",mobile,423.37,6
B,19087,Travis Davila,"2020-05-02",mobile,63.96,7
A,19088,Martha Robinson,"2024-10-02",mobile,197.37,3
B,19093,Jason Murray,"2022-08-09",mobile,29.99,4
B,19095,Jacob Williams,"2021-02-07",mobile,338.51,4
A,19096,Jessica Sandoval,"2023-11-16",mobile,627.06,4
B,19097,Jennifer Anthony,"2023-12-02",mobile,263.89,2
A,19098,Carrie Alvarez,"2021-07-06",mobile,253.11,9
A,19100,Samuel Luna,"2022-02-01",mobile,792.95,3
B,19109,Andrew Dennis,"2020-11-27",mobile,119.9,6
A,19110,Jack Phillips,"2025-02-06",mobile,19.58,2
B,19111,Michael Weiss,"2024-07-31",mobile,439.74,6
A,19112,Joshua Weaver,"2022-05-07",mobile,46.44,5
A,19116,Kristen Everett,"2022-06-11",mobile,34.29,5
A,19122,Laura Anderson,"2025-05-12",mobile,395.9,9
A,19126,Nicholas Perez,"2024-12-23",mobile,83.82,4
B,19127,Victoria Mcintosh,"2025-06-13",mobile,523.31,4
A,19132,Rachel Kline,"2024-08-16",mobile,80.44,4
B,19133,Eric Santos,"2024-07-22",mobile,54.65,4
B,19135,Jesse Rivera,"2024-06-03",mobile,405.12,2
B,19137,Jennifer Vega,"2023-06-18",mobile,29.99,4
B,19141,Jeremy Bryant,"2022-09-14",mobile,30.8,3
A,19142,Cynthia Ochoa,"2023-04-10",mobile,274.68,4
B,19143,Caitlin Cole,"2024-12-30",mobile,177.82,3
B,19147,Susan Walker,"2020-08-27",mobile,168.06,4
A,19148,Catherine Escobar,"2020-01-23",mobile,82.27,8
B,19151,Lisa Hawkins,"2020-08-14",mobile,246.19,3
A,19152,Tracy Chambers,"2022-08-12",mobile,294.49,2
B,19153,Joseph Kelley,"2021-06-01",mobile,256.46,2
A,19156,Adam Doyle,"2023-09-06",mobile,31.64,6
A,19158,Robert Ruiz,"2024-09-16",mobile,54.02,6
B,19159,Danielle Barr,"2024-11-05",mobile,459.22,2
A,19160,Matthew Padilla,"2024-06-28",mobile,739.36,4
A,19164,Heather Jenkins,"2024-07-22",mobile,236.83,4
A,19170,Linda Schaefer,"2022-11-04",mobile,139.25,3
B,19171,Maria Gray,"2023-11-15",mobile,129.08,4
B,19179,Lori Barnes,"2020-05-06",mobile,161.43,5
B,19183,Denise Dougherty,"2021-03-06",mobile,80.61,3
A,19184,Emily Jones,"2020-07-27",mobile,425.68,3
B,19185,Matthew Medina,"2023-02-11",mobile,253.96,6
B,19191,Christopher Ramirez,"2023-08-15",mobile,46.67,5
A,19194,Anthony Murphy,"2021-05-26",mobile,421.7,3
A,19196,Wanda Aguirre,"2021-01-11",mobile,257.19,5
A,19200,Catherine Chapman,"2023-12-10",mobile,36.68,4
B,19201,Christine Williams,"2025-09-08",mobile,133.45,4
B,19203,Ralph Mccarthy,"2021-04-04",mobile,401.25,5
B,19209,Audrey Edwards,"2023-05-25",mobile,340.66,4
A,19216,Marcus Huff Jr.,"2024-10-10",mobile,92.94,4
A,19218,Joel Thomas,"2020-12-19",mobile,10.55,3
B,19219,Billy Hall,"2021-11-05",mobile,368.06,6
B,19223,Richard Kelly,"2020-06-12",mobile,498.37,5
